Date,Player,Notes,Shoe Name,Points,Rebounds,Assists,Steals,Blocks,Minutes,Shoe Type
2019-12-27,kevin porter jr.,placed on IL with bruised thigh,puma clyde hardwood,16,3,4,0,0,25,low
2019-12-27,george hill,placed on IL with illness,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with strained left hamstring,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with groin injury,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with right adductor injury,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with neck spasms,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with sprained right thumb,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with hyperextended right knee,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with conditioning,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with NBA health and safety protocols,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with sore neck,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,george hill,placed on IL with strained abdominal,nike kobe iv protro,8,3,2,1,0,20,low
2019-12-27,bruno fernando,placed on IL with strained left calf,nike kyrie 5,6,7,1,1,1,15,mid
2019-12-27,bruno fernando,placed on IL with strained left calf,nike kyrie 5,6,7,1,1,1,15,mid
2019-12-27,bruno fernando,placed on IL,nike kyrie 5,6,7,1,1,1,15,mid
2019-12-27,bruno fernando,placed on IL with lower back spasms,nike kyrie 5,6,7,1,1,1,15,mid
2019-12-27,bruno fernando,placed on IL with NBA health and safety protocols,nike kyrie 5,6,7,1,1,1,15,mid
2019-12-27,ersan ilyasova,placed on IL with sore right knee,nike kobe ad mid,18,17,0,0,1,24,low
2019-12-27,ersan ilyasova,placed on IL with sprained right elbow,nike kobe ad mid,18,17,0,0,1,24,low
2019-12-27,ersan ilyasova,placed on IL with left hamstring injury,nike kobe ad mid,18,17,0,0,1,24,low
2019-12-27,ersan ilyasova,placed on IL with NBA health and safety protocols,nike kobe ad mid,18,17,0,0,1,24,low
2019-12-27,steven adams,placed on IL with bruised right knee,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with sprained left ankle,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with bruised lower left leg,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with left calf injury,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with toe injury,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with toe injury,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with toe injury (out for season),adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with NBA health and safety protocols,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with left calf injury,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with sore left ankle,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with NBA health and safety protocols,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with sore right ankle,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with right hip injury,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with illness,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,steven adams,placed on IL with illness,adidas d rose 7,14,12,3,2,2,33,high
2019-12-27,terrance ferguson,placed on IL with illness,under armour curry 6,0,5,0,0,0,29,low
2019-12-27,terrance ferguson,placed on IL with lower leg injury,under armour curry 6,0,5,0,0,0,29,low
2019-12-27,terrance ferguson,placed on IL with NBA health and safety protocols,under armour curry 6,0,5,0,0,0,29,low
2019-12-27,myles turner,placed on IL with illness,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sprained right wrist,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with fractured right hand,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sprained left ankle,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sprained left ankle,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with right big toe injury (out for season),nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with illness,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sore left foot (out for season),nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with right hamstring injury,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with back spasms,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sore lower back,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sore lower back,nike pg 1,13,6,1,0,0,26,low
2019-12-27,myles turner,placed on IL with sore left ankle,nike pg 1,13,6,1,0,0,26,low
2019-12-27,jimmy butler,placed on IL with strained right shoulder,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with left big toe injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sore right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sprained right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with NBA health and safety protocols,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sprained right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with tailbone injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with tailbone injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sprained right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with right big toe,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with left big toe injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sinus ailment,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with left big toe injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sprained right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with left big toe injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with right knee inflammation,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with left hip injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with knee injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with right knee injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with right knee injury,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with gastrointestinal ailment,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sprained right ankle,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with tightness in lower back,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,jimmy butler,placed on IL with sore neck,air jordan 31,20,9,6,1,0,32,mid
2019-12-27,darius bazley,placed on IL with right knee injury,new balance omn1s,0,6,1,0,1,21,high
2019-12-27,darius bazley,placed on IL with left shoulder injury,new balance omn1s,0,6,1,0,1,21,high
2019-12-27,darius bazley,placed on IL with NBA health and safety protocols,new balance omn1s,0,6,1,0,1,21,high
2019-12-27,darius bazley,placed on IL with sprained right knee (out for season),new balance omn1s,0,6,1,0,1,21,high
2019-12-27,darius bazley,placed on IL with sprained right ankle,new balance omn1s,0,6,1,0,1,21,high
2019-12-27,chris paul,placed on IL with left hand injury,jordan cp3.xii,16,7,6,1,0,34,low
2019-12-27,chris paul,placed on IL with COVID-19 protocols,jordan cp3.xii,16,7,6,1,0,34,low
2019-12-27,chris paul,placed on IL with fractured right thumb,jordan cp3.xii,16,7,6,1,0,34,low
2019-12-27,chris paul,placed on IL with sore right heel,jordan cp3.xii,16,7,6,1,0,34,low
2019-12-27,brandon goodwin,placed on IL with illness,nike kobe iv protro,0,3,2,1,0,14,low
2019-12-27,brandon goodwin,placed on IL with respiratory condition (out for season),nike kobe iv protro,0,3,2,1,0,14,low
2019-12-27,aaron holiday,placed on IL with right big toe injury (out for season),nike zoom freak 1,17,3,9,0,0,29,mid
2019-12-27,aaron holiday,placed on IL with illness,nike zoom freak 1,17,3,9,0,0,29,mid
2019-12-27,aaron holiday,placed on IL with NBA health and safety protocols,nike zoom freak 1,17,3,9,0,0,29,mid
2019-12-27,aaron holiday,placed on IL with sore right ankle,nike zoom freak 1,17,3,9,0,0,29,mid
2019-12-27,t.j. mcconnell,placed on IL with right wrist injury (surgery),under armour hovr havoc 2,6,4,6,1,0,18,mid
2019-12-27,t.j. mcconnell,placed on IL with illness,under armour hovr havoc 2,6,4,6,1,0,18,mid
2019-12-27,t.j. mcconnell,placed on IL with sore back,under armour hovr havoc 2,6,4,6,1,0,18,mid
2019-12-27,t.j. mcconnell,placed on IL with hip injury,under armour hovr havoc 2,6,4,6,1,0,18,mid
2019-12-27,jevon carter,placed on IL with NBA health and safety protocols,and1 attack 2.0,0,3,3,2,0,19,low
2019-12-27,jevon carter,placed on IL with foot injury,and1 attack 2.0,0,3,3,2,0,19,low
2019-12-28,larry nance jr.,placed on IL with sore left knee,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with sprained right wrist,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with sprained right wrist,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with fractured left hand/finger,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with illness,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with fractured right thumb (out for season),adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with right knee inflammation,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with right knee injury,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with left knee injury,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with sore right shoulder,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with sore right Achilles,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with neck spasms / bruised neck,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with left groin injury,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,larry nance jr.,placed on IL with sprained left ankle,adidas marquee boost,9,9,0,1,1,30,mid
2019-12-28,tristan thompson,placed on IL with illness,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with right quadricep injury,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with bruised left knee,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with right hamstring injury,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with NBA health and safety protocols,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with NBA health and safety protocols,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with pectoral injury,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with pectoral injury (out for season),nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,tristan thompson,placed on IL with right quadricep injury,nike lebron soldier 13,12,15,3,0,1,35,high
2019-12-28,romeo langford,placed on IL with illness,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with strained right adductor (out for season),nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with NBA health and safety protocols,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with concussion,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left calf injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with sprained left ankle,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with illness,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left groin injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with strained right hamstring,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left heel injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with NBA health and safety protocols,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left adductor injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left adductor injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left adductor injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,romeo langford,placed on IL with left adductor injury,nike kyrie 4,0,0,0,0,0,3,mid
2019-12-28,kevin porter jr.,placed on IL with sprained left knee,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with concussion (out for season),puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with NBA health and safety protocols,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with left thigh injury,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with bruised left thigh,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with NBA health and safety protocols,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with illness,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with sprained left ankle,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with sore lower back,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with bruised left foot,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,kevin porter jr.,placed on IL with bruised thigh,puma clyde hardwood,10,5,2,1,0,29,low
2019-12-28,wilson chandler,placed on IL with left hamstring injury,nike kyrie low 2,7,4,1,1,0,20,low
2019-12-28,wilson chandler,placed on IL with left hamstring injury,nike kyrie low 2,7,4,1,1,0,20,low
2019-12-28,wilson chandler,placed on IL with left hamstring injury,nike kyrie low 2,7,4,1,1,0,20,low
2019-12-28,wilson chandler,COVID-19 coronavirus (out indefinitely),nike kyrie low 2,7,4,1,1,0,20,low
2019-12-28,wilson chandler,placed on IL (out for season),nike kyrie low 2,7,4,1,1,0,20,low
2019-12-28,bruno caboclo,placed on IL with left knee injury,nike zoom freak 1,0,2,0,0,0,1,mid
2019-12-28,bruno caboclo,placed on IL with sprained right ankle,nike zoom freak 1,0,2,0,0,0,1,mid
2019-12-28,allen crabbe,placed on IL with illness,adidas pro bounce 2019 low,5,2,3,1,0,23,low
2019-12-28,allen crabbe,placed on IL with left knee injury,adidas pro bounce 2019 low,5,2,3,1,0,23,low
2019-12-28,austin rivers,placed on IL with sprained right thumb,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with sore right groin,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with sore right Achilles,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with illness,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with NBA health and safety protocols,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with right hip flexor injury,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with illness,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with right hip injury,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with back spasms,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,austin rivers,placed on IL with illness,adidas crazy byw x,14,1,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with stress reaction in pelvis,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with NBA health and safety protocols,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sprained right shoulder,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with illness,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with NBA health and safety protocols,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sprained right ankle,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sore right ankle,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with illness,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with bruised left hip,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sore right knee,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sore lower back,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with sore back,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with left hand injury,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with left hand injury,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,lauri markkanen,placed on IL with left hand injury,nike hyperdunk 2017,25,4,1,0,0,21,high
2019-12-28,myles turner,placed on IL with illness,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sprained right wrist,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with fractured right hand,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sprained left ankle,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sprained left ankle,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with right big toe injury (out for season),nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with illness,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sore left foot (out for season),nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with right hamstring injury,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with back spasms,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sore lower back,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sore lower back,nike pg 1,9,6,2,0,0,22,low
2019-12-28,myles turner,placed on IL with sore left ankle,nike pg 1,9,6,2,0,0,22,low
2019-12-28,lamarcus aldridge,placed on IL with sprained right thumb,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with strained right shoulder,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with sore left knee,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with right hip flexor injury,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with NBA health and safety protocols,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with conditioning,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with irregular heartbeat,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with NBA health and safety protocols,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with sore right foot,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with sore right foot,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with sprained left ankle,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,lamarcus aldridge,placed on IL with right hip impingement,air jordan 11 retro,25,12,1,1,2,29,high
2019-12-28,al horford,placed on IL with sore left knee,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with NBA health and safety protocols,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with strained left adductor,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with sore lower back,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with NBA health and safety protocols,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with sore lower back,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with NBA health and safety protocols,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with tightness in lower back,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with lower back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with lower back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with lower back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with swollen right knee,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with swollen right knee,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with lower back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with tightness in lower back,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,al horford,placed on IL with back injury,nike zoom rize,7,4,1,0,0,27,high
2019-12-28,donte divincenzo,placed on IL with sprained left ankle,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with right elbow injury,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with toe injury,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with toe injury,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with left ankle injury (out for season),nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with recovering from surgery on left ankle,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with NBA health and safety protocols,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with sprained left ankle,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with hamstring injury,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,donte divincenzo,placed on IL with illness,nike zoom kd12,7,9,5,0,0,26,mid
2019-12-28,brandon clarke,placed on IL with sore left hip,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with right quadricep injury,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with right calf injury,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with left calf injury,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with right hip injury,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with sore right knee,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with sore back,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with sore left hip,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with sore left hip,nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,brandon clarke,placed on IL with torn left Achilles tendon (out for season),nike pg 2.5,15,2,5,0,1,22,low
2019-12-28,kris dunn,placed on IL with sprained MCL in right knee (out for season),adidas pro vision,4,2,4,3,0,30,mid
2019-12-28,kris dunn,placed on IL with right knee injury,adidas pro vision,4,2,4,3,0,30,mid
2019-12-28,kris dunn,placed on IL with loose cartilage in right ankle,adidas pro vision,4,2,4,3,0,30,mid
2019-12-28,kris dunn,placed on IL with illness,adidas pro vision,4,2,4,3,0,30,mid
2019-12-28,kris dunn,placed on IL with sprained right ankle,adidas pro vision,4,2,4,3,0,30,mid
2019-12-28,michael porter jr.,placed on IL with right ankle injury,puma clyde hardwood,11,4,0,2,1,18,low
2019-12-28,michael porter jr.,placed on IL with NBA health and safety protocols,puma clyde hardwood,11,4,0,2,1,18,low
2019-12-28,michael porter jr.,placed on IL with sore lower back (surgery) (out for season),puma clyde hardwood,11,4,0,2,1,18,low
2019-12-28,michael porter jr.,placed on IL with back injury,puma clyde hardwood,11,4,0,2,1,18,low
2019-12-28,michael porter jr.,placed on IL with bruised left heel,puma clyde hardwood,11,4,0,2,1,18,low
2019-12-28,khem birch,placed on IL with tightness in lower back,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with right knee injury,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with right knee injury,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with fractured nose,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with right knee injury,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with knee injury,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,khem birch,placed on IL with knee injury,nike zoom freak 1,2,3,1,1,1,16,mid
2019-12-28,luke kornet,placed on IL with sprained left ankle (out for season),nike lebron 17,3,1,0,0,1,5,high
2019-12-28,luke kornet,placed on IL with NBA health and safety protocols,nike lebron 17,3,1,0,0,1,5,high
2019-12-28,luke kornet,placed on IL with sprained left ankle,nike lebron 17,3,1,0,0,1,5,high
2019-12-28,tyus jones,placed on IL with sore right knee (out for season),nike kyrie 6,8,0,7,1,0,17,mid
2019-12-28,tyus jones,placed on IL with finger injury,nike kyrie 6,8,0,7,1,0,17,mid
2019-12-28,tyus jones,placed on IL with NBA health and safety protocols,nike kyrie 6,8,0,7,1,0,17,mid
2019-12-28,tyus jones,placed on IL with sore left hand,nike kyrie 6,8,0,7,1,0,17,mid
2019-12-28,tyus jones,placed on IL with sore left foot,nike kyrie 6,8,0,7,1,0,17,mid
2019-12-28,matthew dellavedova,placed on IL with concussion,peak delly 1,6,3,1,1,0,12,low
2019-12-28,matthew dellavedova,placed on IL with appendectomy,peak delly 1,6,3,1,1,0,12,low
2019-12-28,matthew dellavedova,placed on IL with strained neck (out for season),peak delly 1,6,3,1,1,0,12,low
2019-12-28,matthew dellavedova,placed on IL with illness,peak delly 1,6,3,1,1,0,12,low
2019-12-28,josh okogie,placed on IL with strained left hamstring,nike zoom freak 1,1,3,1,1,2,19,mid
2019-12-28,josh okogie,placed on IL with NBA health and safety protocols,nike zoom freak 1,1,3,1,1,2,19,mid
2019-12-28,josh okogie,placed on IL with back spasms,nike zoom freak 1,1,3,1,1,2,19,mid
2019-12-28,josh okogie,placed on IL with NBA health and safety protocols,nike zoom freak 1,1,3,1,1,2,19,mid
